Line_Num,ESP32_Time_s,ID0_IMU,LinAcc_x,LinAcc_y,LinAcc_z,Pitch,Roll,Yaw,Gyro_x,Gyro_y,Gyro_z,Magnet_uT_x,Magnet_uT_y,Magnet_uT_z,Grav_x,Grav_y,Grav_z,Quat_re,Quat_i,Quat_j,Quat_k,ID1_ASPD,RawPress_Pa,temp_C,RawAirspeed,CorrAirspeed,ID2_GPS,latitude,longitude,heading,gnd_speed,altitude,hours,mins,secs,hundredths,satellites,ID3_AP,Flight_Phase,AP_Mode,AP_HDG,AP_ROLL_TGT,AP_PITCH_TGT,ID4_SERVO,servo_L_angle,servo_R_angle,servo_Angle_TGT,servo_Action_TGT
66,5.190004,0,0.628,-1.282,0.730,9.166,4.338,285.660,-5.707,-6.379,37.712,-31.875,5.125,22.375,5.665,2.409,31.834,0.604,-0.041,-0.078,-0.792,1,-38.020,-17.339,-24.558,0.000,2,41.519646,-86.239937,0.000000,0.798,248.899994,18,53,21,48,11,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
67,5.264209,0,4.101,-2.486,0.654,9.989,4.098,283.912,9.848,-22.717,38.272,-31.875,5.125,22.375,6.818,2.179,31.629,0.616,-0.047,-0.082,-0.782,1,-39.829,-17.351,-25.136,0.000,2,41.519646,-86.239937,0.000000,0.856,249.000000,18,53,21,56,11,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
68,5.354022,0,-1.423,1.038,0.128,12.249,4.792,279.779,11.414,30.774,35.027,-31.875,5.125,22.375,7.202,2.640,31.527,0.643,-0.055,-0.100,-0.757,1,-37.531,-17.372,-24.400,0.000,2,41.519646,-86.239937,0.000000,0.932,249.000000,18,53,21,60,11,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
69,5.414260,0,-1.576,0.718,-1.986,11.272,3.515,275.166,-6.043,-14.324,40.286,-31.875,5.125,22.375,6.767,1.871,31.681,0.673,-0.052,-0.089,-0.732,1,-37.821,-17.375,-24.494,0.000,2,41.519646,-86.239937,0.000000,1.124,249.000000,18,53,21,68,11,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
70,5.470014,0,4.434,-0.577,1.845,13.338,2.363,272.493,-41.405,-72.291,33.460,-31.875,5.125,22.375,8.663,0.666,31.245,0.688,-0.070,-0.095,-0.716,1,-37.682,-17.381,-24.448,0.000,2,41.519646,-86.239937,0.000000,1.057,249.000000,18,53,21,72,11,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
71,5.523021,0,2.230,-1.077,0.397,18.394,-0.064,271.242,-16.338,-70.501,20.143,-31.875,5.125,22.375,10.611,-0.154,30.655,0.690,-0.115,-0.111,-0.706,1,-37.461,-17.384,-24.377,0.000,2,41.519646,-86.239937,0.000000,1.033,249.000000,18,53,21,80,10,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
72,5.578841,0,2.602,-0.474,-1.871,21.722,-0.292,269.737,7.945,-45.546,19.584,-31.875,5.125,22.375,12.201,-0.205,30.066,0.696,-0.135,-0.132,-0.693,1,-37.244,-17.373,-24.306,0.000,2,41.519646,-86.239937,0.000000,0.761,249.000000,18,53,21,84,10,3,GPS_HOMING,AP_PROT_PITCH_MAX,190.822,-30.000,-20.000,4,-17,40,20,PITCH_NOSE_DOWN
73,5.644472,0,0.628,-7.766,0.115,23.722,-0.839,268.798,3.133,-48.120,12.422,-31.875,5.125,22.375,12.380,-0.282,30.015,0.698,-0.149,-0.142,-0.686,1,-36.300,-17.363,-23.996,0.000,2,41.519646,-86.239937,0.000000,0.518,249.000000,18,53,21,92,11,3,GPS_HOMING,AP_PROT_PITCH_MAX,190.822,-30.000,-20.000,4,-17,40,20,PITCH_NOSE_DOWN
74,5.724014,0,-2.320,1.435,0.167,25.869,6.770,267.413,55.281,-27.305,24.619,-31.875,5.125,22.375,14.866,3.922,28.605,0.712,-0.113,-0.201,-0.663,1,-37.084,-17.345,-24.254,0.000,2,41.519646,-86.239937,0.000000,0.665,249.000000,18,53,22,0,11,3,GPS_HOMING,AP_PROT_PITCH_MAX,190.822,-30.000,-20.000,4,-17,40,20,PITCH_NOSE_DOWN
75,5.781673,0,3.512,1.410,2.473,28.144,8.452,264.951,6.938,14.660,32.229,-31.875,5.125,22.375,15.481,3.947,28.272,0.726,-0.111,-0.227,-0.640,1,-37.850,-17.292,-24.503,0.000,2,41.519646,-86.239937,0.000000,0.810,249.100006,18,53,22,4,11,3,GPS_HOMING,AP_PROT_PITCH_MAX,190.822,-30.000,-20.000,4,-17,40,20,PITCH_NOSE_DOWN
76,5.834013,0,-3.153,2.461,-1.871,27.980,8.111,263.838,-33.348,-11.974,-9.400,-31.875,5.125,22.375,15.635,3.793,28.220,0.732,-0.110,-0.225,-0.634,1,-37.875,-17.337,-24.511,0.000,2,41.519650,-86.239937,0.000000,1.316,249.100006,18,53,22,12,11,3,GPS_HOMING,AP_PROT_PITCH_MAX,190.822,-30.000,-20.000,4,-17,40,20,PITCH_NOSE_DOWN
77,5.914274,0,-1.282,-0.320,-2.486,27.787,4.453,263.888,-84.825,16.450,11.414,-31.875,5.125,22.375,15.353,1.692,28.605,0.728,-0.132,-0.204,-0.641,1,-36.451,-17.380,-24.046,0.000,2,41.519650,-86.239937,0.000000,1.644,249.100006,18,53,22,20,11,3,GPS_HOMING,AP_PROT_PITCH_MAX,190.822,-30.000,-20.000,4,-17,40,20,PITCH_NOSE_DOWN
78,5.981432,0,-1.371,2.871,-0.282,25.862,1.066,260.562,32.341,52.931,18.576,-31.875,5.125,22.375,13.226,0.820,29.681,0.745,-0.138,-0.177,-0.629,1,-36.427,-17.335,-24.038,0.000,2,41.519650,-86.239944,28.379999,1.789,249.000000,18,53,22,24,9,3,GPS_HOMING,AP_PROT_PITCH_MAX,190.822,-30.000,-20.000,4,-17,40,20,PITCH_NOSE_DOWN
79,6.051168,0,-1.525,2.576,-1.269,20.921,4.010,259.820,47.896,41.629,-24.843,-31.875,5.125,22.375,11.662,2.307,30.245,0.758,-0.090,-0.161,-0.626,1,-37.523,-17.358,-24.397,0.000,2,41.519650,-86.239944,351.549988,2.029,249.000000,18,53,22,32,8,3,GPS_HOMING,AP_PROT_PITCH_MAX,190.822,-30.000,-20.000,4,-17,40,20,PITCH_NOSE_DOWN
80,6.112875,0,-0.718,1.217,3.191,19.525,5.339,260.587,29.991,26.186,-16.786,-31.875,5.125,22.375,10.688,3.742,30.476,0.756,-0.075,-0.159,-0.631,1,-37.232,-17.354,-24.302,0.000,2,41.519650,-86.239944,345.540009,2.014,249.000000,18,53,22,36,8,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
81,6.188262,0,0.525,1.948,3.460,17.268,8.776,261.672,29.655,55.505,-17.905,-31.875,5.125,22.375,9.919,4.716,30.604,0.753,-0.041,-0.163,-0.636,1,-38.310,-17.348,-24.652,0.000,2,41.519650,-86.239944,336.510010,2.027,249.100006,18,53,22,48,9,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
82,6.281880,0,-2.204,-0.090,10.291,15.256,9.077,262.069,28.984,41.853,-23.388,-31.875,5.125,22.375,8.305,5.408,30.963,0.752,-0.028,-0.151,-0.641,1,-41.471,-17.320,-25.648,0.000,2,41.519650,-86.239944,334.880005,1.963,249.100006,18,53,22,52,9,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
83,6.361590,0,1.025,-1.141,2.768,13.294,9.574,264.084,-21.262,-29.655,-24.507,-31.875,5.125,22.375,7.741,5.280,31.168,0.742,-0.016,-0.141,-0.656,1,-37.963,-17.369,-24.539,0.000,2,41.519650,-86.239944,328.869995,1.848,249.100006,18,53,22,60,9,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
84,6.427497,0,2.743,1.717,-3.512,12.651,6.782,264.869,-46.889,24.955,-15.779,-31.875,5.125,22.375,7.356,3.768,31.501,0.737,-0.031,-0.121,-0.665,1,-39.372,-17.304,-24.991,0.000,2,41.519650,-86.239944,317.049988,2.171,249.000000,18,53,22,72,8,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
85,6.507424,0,-0.064,1.269,-3.396,11.047,4.850,265.161,-28.088,-12.086,-15.443,-31.875,5.125,22.375,6.434,2.563,31.834,0.735,-0.034,-0.099,-0.670,1,-38.361,-17.301,-24.668,0.000,2,41.519650,-86.239944,315.519989,2.901,249.000000,18,53,22,80,8,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
86,6.583524,0,1.115,-0.231,-0.051,11.706,2.153,265.819,-60.765,0.224,6.491,-31.875,5.125,22.375,6.869,0.590,31.860,0.730,-0.056,-0.087,-0.676,1,-38.947,-17.325,-24.856,0.000,2,41.519653,-86.239952,315.320007,3.306,248.899994,18,53,22,88,8,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
87,6.648463,0,3.358,0.346,2.435,11.412,-0.669,265.747,-15.555,1.231,7.274,-31.875,5.125,22.375,6.690,-0.615,31.886,0.729,-0.072,-0.069,-0.677,1,-38.601,-17.349,-24.745,0.000,2,41.519653,-86.239952,314.450012,3.711,248.800003,18,53,22,92,8,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
88,6.698370,0,0.846,-0.192,1.551,12.388,-1.562,265.611,16.786,-29.543,-13.541,-31.875,5.125,22.375,7.459,-0.692,31.758,0.728,-0.083,-0.070,-0.677,1,-37.361,-17.325,-24.344,0.000,2,41.519653,-86.239952,314.790009,3.820,248.800003,18,53,22,96,8,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
89,6.772013,0,2.140,-3.665,0.871,12.937,-1.662,266.058,-48.903,20.591,13.093,-31.875,5.125,22.375,7.587,-0.846,31.732,0.725,-0.087,-0.073,-0.679,1,-38.388,-17.354,-24.676,0.000,2,41.519653,-86.239952,314.649994,3.625,248.699997,18,53,23,4,9,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
90,6.838519,0,0.179,-0.487,-4.024,11.017,-3.384,265.542,-8.169,3.133,-30.326,-31.875,5.125,22.375,6.741,-2.025,31.937,0.728,-0.087,-0.050,-0.678,1,-38.020,-17.342,-24.558,0.000,2,41.519653,-86.239952,315.500000,3.409,248.699997,18,53,23,12,9,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
91,6.911518,0,-0.500,-0.141,-5.716,12.001,-3.224,268.009,27.529,-4.364,-26.857,-31.875,5.125,22.375,7.074,-1.717,31.911,0.713,-0.093,-0.056,-0.693,1,-38.975,-17.375,-24.865,0.000,2,41.519657,-86.239952,318.209991,3.257,248.699997,18,53,23,20,9,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
92,6.966014,0,0.359,0.833,-3.870,12.502,-2.503,268.905,-6.491,-8.169,-12.533,-31.875,5.125,22.375,7.356,-1.307,31.860,0.708,-0.092,-0.062,-0.698,1,-37.383,-17.368,-24.351,0.000,2,41.519657,-86.239952,319.929993,3.200,248.699997,18,53,23,24,9,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
93,7.042018,0,0.756,-0.103,-0.205,12.335,-2.276,267.858,12.422,6.826,21.598,-31.875,5.125,22.375,7.356,-1.307,31.860,0.714,-0.089,-0.064,-0.691,1,-37.504,-17.319,-24.391,0.000,2,41.519657,-86.239952,322.760010,2.545,248.800003,18,53,23,32,10,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
94,7.111526,0,1.858,-3.704,-2.922,12.477,-1.979,266.654,43.979,-14.548,-4.812,-31.875,5.125,22.375,7.510,-0.538,31.834,0.722,-0.087,-0.067,-0.683,1,-37.464,-17.386,-24.378,0.000,2,41.519657,-86.239952,325.839996,2.398,248.899994,18,53,23,40,10,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
95,7.167499,0,1.871,2.499,1.000,11.760,0.896,266.482,17.569,26.634,9.176,-31.875,5.125,22.375,6.946,0.769,31.937,0.725,-0.065,-0.080,-0.681,1,-38.324,-17.373,-24.656,0.000,2,41.519657,-86.239952,327.200012,2.250,248.899994,18,53,23,44,10,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
96,7.242159,0,0.359,-0.641,-2.589,11.809,3.199,264.788,10.967,-0.224,63.563,-31.875,5.125,22.375,7.023,1.871,31.860,0.736,-0.049,-0.095,-0.668,1,-37.499,-17.311,-24.389,0.000,2,41.519657,-86.239952,328.529999,2.182,248.899994,18,53,23,52,10,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
97,7.299705,0,0.769,-5.331,2.358,11.500,2.390,259.806,32.676,8.617,46.553,-31.875,5.125,22.375,6.767,1.999,31.937,0.764,-0.048,-0.090,-0.637,1,-38.072,-17.303,-24.575,0.000,2,41.519657,-86.239952,329.200012,2.142,249.000000,18,53,23,56,10,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
98,7.350583,0,-0.974,-2.371,-0.256,10.959,3.667,258.115,1.679,16.562,7.050,-31.875,5.125,22.375,6.562,2.102,31.937,0.774,-0.035,-0.094,-0.625,1,-37.175,-17.385,-24.284,0.000,2,41.519657,-86.239952,329.829987,2.090,248.899994,18,53,23,64,10,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
99,7.466108,0,1.000,-1.474,-2.768,10.521,5.516,258.333,46.889,2.350,-11.638,-31.875,5.125,22.375,6.254,2.871,31.937,0.774,-0.021,-0.101,-0.625,1,-37.800,-17.338,-24.487,0.000,2,41.519657,-86.239952,0.000000,1.723,248.899994,18,53,23,76,10,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
100,7.585634,0,0.359,0.551,0.602,10.869,9.360,259.229,10.183,11.862,-4.029,-31.875,5.125,22.375,6.305,3.127,31.911,0.769,0.002,-0.125,-0.627,1,-38.737,-17.331,-24.788,0.000,2,41.519657,-86.239952,0.000000,1.279,248.800003,18,53,23,88,9,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
101,7.671047,0,0.525,-0.090,-0.154,9.762,10.595,259.909,-9.624,-0.448,-0.671,-31.875,5.125,22.375,6.485,5.229,31.578,0.766,0.016,-0.124,-0.631,1,-38.393,-17.366,-24.678,0.000,2,41.519653,-86.239952,0.000000,1.016,248.800003,18,53,23,96,8,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
102,7.735878,0,0.577,-1.089,-0.910,9.740,10.597,260.027,-1.902,-4.476,4.700,-31.875,5.125,22.375,5.921,5.921,31.578,0.765,0.016,-0.124,-0.632,1,-37.943,-17.333,-24.533,0.000,2,41.519653,-86.239952,0.000000,0.842,248.800003,18,53,24,0,8,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
103,7.789551,0,0.756,-0.192,-1.000,10.051,10.465,260.199,3.021,0.112,-4.364,-31.875,5.125,22.375,6.049,5.844,31.552,0.764,0.013,-0.125,-0.633,1,-37.512,-17.334,-24.393,0.000,2,41.519653,-86.239952,0.000000,0.510,248.800003,18,53,24,8,8,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
104,7.907108,0,0.628,-0.192,-0.372,10.228,10.548,260.456,-4.252,-5.483,-4.029,-31.875,5.125,22.375,6.126,5.870,31.552,0.763,0.013,-0.127,-0.634,1,-37.438,-17.330,-24.369,0.000,2,41.519653,-86.239952,0.000000,0.138,248.800003,18,53,24,20,8,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
105,7.984057,0,0.269,-1.397,0.218,10.678,2.730,261.048,-13.205,-0.112,-7.498,-31.875,5.125,22.375,6.100,5.562,31.604,0.758,-0.042,-0.086,-0.645,1,-37.877,-17.348,-24.512,0.000,2,41.519653,-86.239952,0.000000,0.061,248.800003,18,53,24,28,8,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
106,8.104065,0,0.487,0.705,0.449,11.555,-2.027,261.410,-94.001,-14.548,-11.526,-31.875,5.125,22.375,6.382,1.512,31.988,0.753,-0.079,-0.065,-0.650,1,-39.197,-17.385,-24.935,0.000,2,41.519653,-86.239952,0.000000,0.376,248.899994,18,53,24,40,7,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
107,8.230585,0,-0.192,0.897,-0.038,12.670,-5.372,261.497,-52.484,-3.021,4.141,-31.875,5.125,22.375,7.997,-6.254,31.040,0.749,-0.107,-0.053,-0.652,1,-37.380,-17.361,-24.350,0.000,2,41.519653,-86.239944,0.000000,0.738,249.000000,18,53,24,52,7,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
108,8.348839,0,0.282,0.884,0.577,13.570,-13.740,261.064,-22.157,4.476,-5.371,-31.875,5.125,22.375,7.971,-7.741,30.707,0.740,-0.167,-0.012,-0.651,1,-37.441,-17.337,-24.370,0.000,2,41.519653,-86.239944,0.000000,0.862,249.100006,18,53,24,64,7,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,19,36,16,ROLL_LEFT
109,8.429020,0,-0.897,0.910,0.782,13.545,-16.186,261.115,-23.612,2.798,11.862,-31.875,5.125,22.375,7.818,-9.458,30.271,0.736,-0.182,0.002,-0.652,1,-37.563,-17.297,-24.410,0.000,2,41.519653,-86.239944,0.000000,0.771,249.199997,18,53,24,72,7,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,17,34,14,ROLL_LEFT
110,8.510181,0,-0.103,0.256,-0.923,13.206,-18.456,260.280,-16.898,0.224,12.310,-31.875,5.125,22.375,7.664,-10.432,29.963,0.738,-0.195,0.016,-0.646,1,-37.800,-17.338,-24.487,0.000,2,41.519657,-86.239944,0.000000,0.733,249.199997,18,53,24,80,7,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,15,32,12,ROLL_LEFT
111,8.588845,0,-1.564,-1.230,-0.090,12.984,-19.473,259.545,-3.917,0.224,4.924,-31.875,5.125,22.375,7.613,-10.714,29.886,0.740,-0.200,0.022,-0.641,1,-36.876,-17.367,-24.186,0.000,2,41.519657,-86.239952,0.000000,0.814,249.300003,18,53,24,88,7,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,14,31,11,ROLL_LEFT
112,8.669026,0,-0.615,0.807,0.513,12.952,-19.824,259.349,8.729,4.364,-6.267,-31.875,5.125,22.375,7.536,-10.560,29.938,0.741,-0.203,0.024,-0.640,1,-37.941,-17.323,-24.532,0.000,2,41.519657,-86.239952,0.000000,0.945,249.300003,18,53,24,96,7,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,13,30,10,ROLL_LEFT
113,8.744978,0,-1.448,0.218,0.705,13.479,-19.027,259.617,4.924,-11.862,0.560,-31.875,5.125,22.375,7.843,-10.150,30.015,0.740,-0.200,0.016,-0.642,1,-37.784,-17.306,-24.482,0.000,2,41.519657,-86.239952,0.000000,1.138,249.300003,18,53,25,4,7,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,14,31,11,ROLL_LEFT
114,8.823107,0,-1.833,-0.974,0.551,13.855,-16.878,260.229,42.524,-6.379,-23.500,-31.875,5.125,22.375,8.305,-7.895,30.527,0.740,-0.188,0.003,-0.646,1,-37.664,-17.348,-24.443,0.000,2,41.519657,-86.239952,0.000000,1.295,249.399994,18,53,25,12,7,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,16,33,13,ROLL_LEFT
115,8.909960,0,-1.384,-0.026,1.910,14.904,-14.480,262.378,-10.967,-2.350,-23.836,-31.875,5.125,22.375,8.561,-7.818,30.476,0.729,-0.179,-0.015,-0.660,1,-37.369,-17.337,-24.347,0.000,2,41.519657,-86.239952,0.000000,1.303,249.399994,18,53,25,20,7,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,19,36,16,ROLL_LEFT
116,9.024070,0,-0.372,-1.730,0.577,15.811,-13.320,264.196,19.472,-8.393,-29.543,-31.875,5.125,22.375,9.022,-7.177,30.502,0.719,-0.177,-0.024,-0.671,1,-37.869,-17.328,-24.509,0.000,2,41.519657,-86.239952,0.000000,1.374,249.500000,18,53,25,32,7,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,20,37,17,ROLL_LEFT
117,9.225183,0,-0.833,-1.794,0.615,17.164,-15.419,264.257,5.371,-7.162,-3.021,-31.875,5.125,22.375,9.150,-7.228,30.450,0.713,-0.198,-0.021,-0.672,1,-37.798,-17.328,-24.486,0.000,2,41.519657,-86.239952,0.000000,1.455,249.600006,18,53,25,52,8,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,18,35,15,ROLL_LEFT
118,9.387997,0,0.115,2.884,0.179,17.955,-17.311,264.875,-15.779,-3.021,-12.533,-31.875,5.125,22.375,10.535,-11.252,28.784,0.705,-0.214,-0.014,-0.676,1,-37.019,-17.359,-24.233,0.000,2,41.519657,-86.239952,0.000000,1.460,249.699997,18,53,25,68,8,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,16,33,13,ROLL_LEFT
119,9.467504,0,-1.499,-0.961,0.769,18.846,-22.833,264.505,-6.379,-1.343,7.722,-31.875,5.125,22.375,10.945,-12.483,28.143,0.694,-0.252,0.013,-0.674,1,-36.978,-17.281,-24.219,0.000,2,41.519657,-86.239952,0.000000,1.403,249.800003,18,53,25,76,8,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,10,27,7,ROLL_LEFT
120,9.523012,0,-0.295,4.383,-0.308,19.758,-23.769,263.839,-6.043,-0.783,11.862,-31.875,5.125,22.375,11.047,-12.354,28.118,0.694,-0.263,0.011,-0.670,1,-36.611,-17.266,-24.099,0.000,2,41.519657,-86.239952,0.000000,1.371,249.800003,18,53,25,80,8,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,9,26,6,ROLL_LEFT
121,9.587458,0,-0.513,3.089,0.295,19.141,-24.445,262.934,-1.231,6.938,22.381,-31.875,5.125,22.375,10.586,-12.765,28.118,0.699,-0.264,0.016,-0.665,1,-36.727,-17.210,-24.137,0.000,2,41.519657,-86.239952,0.000000,1.291,249.899994,18,53,25,88,8,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,9,26,6,ROLL_LEFT
122,9.643012,0,-1.666,-1.346,-0.384,18.386,-25.173,261.335,3.469,-2.910,50.917,-31.875,5.125,22.375,9.971,-13.354,28.041,0.708,-0.265,0.022,-0.654,1,-37.435,-17.329,-24.368,0.000,2,41.519657,-86.239952,0.000000,1.254,249.899994,18,53,25,92,8,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,3,20,0,MAINTAIN_ANGLE
123,9.705995,0,-1.743,0.141,0.743,17.078,-25.730,258.607,0.448,3.357,33.684,-31.875,5.125,22.375,9.535,-13.482,28.118,0.725,-0.262,0.027,-0.636,1,-38.445,-17.327,-24.695,0.000,2,41.519657,-86.239952,0.000000,1.210,249.899994,18,53,25,96,8,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,3,20,0,MAINTAIN_ANGLE
124,9.765506,0,-3.652,0.782,0.308,16.141,-25.202,256.499,40.846,-3.021,25.515,-31.875,5.125,22.375,8.997,-13.252,28.374,0.740,-0.254,0.026,-0.622,1,-38.276,-17.276,-24.640,0.000,2,41.519657,-86.239952,0.000000,1.119,249.899994,18,53,26,4,8,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,3,20,0,MAINTAIN_ANGLE
125,9.838919,0,-2.691,1.064,0.551,15.684,-23.800,254.971,36.146,-9.400,40.062,-31.875,5.125,22.375,8.663,-12.483,28.810,0.752,-0.243,0.018,-0.612,1,-37.845,-17.282,-24.501,0.000,2,41.519657,-86.239952,0.000000,1.107,249.899994,18,53,26,12,9,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,9,26,6,ROLL_LEFT
126,9.916258,0,-1.999,-0.551,-0.154,15.209,-21.349,251.583,1.902,-6.714,49.239,-31.875,5.125,22.375,8.279,-11.432,29.323,0.776,-0.225,0.002,-0.590,1,-37.486,-17.282,-24.385,0.000,2,41.519657,-86.239952,0.000000,1.084,249.899994,18,53,26,20,9,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,12,29,9,ROLL_LEFT
127,9.975845,0,-2.884,-1.371,-0.333,14.789,-20.560,247.957,8.393,-16.898,28.536,-31.875,5.125,22.375,8.253,-10.817,29.579,0.796,-0.218,-0.006,-0.564,1,-37.544,-17.253,-24.404,0.000,2,41.519657,-86.239952,0.000000,1.158,249.899994,18,53,26,24,9,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,12,29,9,ROLL_LEFT
128,10.035017,0,-2.512,-1.512,1.653,15.208,-21.061,245.848,6.043,-17.457,18.129,-31.875,5.125,22.375,8.407,-11.175,29.399,0.805,-0.223,-0.011,-0.550,1,-36.810,-17.233,-24.164,0.000,2,41.519657,-86.239952,0.000000,1.291,249.899994,18,53,26,32,9,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,12,29,9,ROLL_LEFT
129,10.145127,0,0.500,6.690,2.230,15.698,-20.522,244.857,5.707,-21.598,21.710,-31.875,5.125,22.375,8.817,-11.175,29.271,0.810,-0.221,-0.019,-0.543,1,-37.612,-17.252,-24.426,0.000,2,41.519657,-86.239952,0.000000,1.376,249.899994,18,53,26,44,9,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,12,29,9,ROLL_LEFT
130,10.222497,0,-1.307,-0.666,-0.256,16.335,-21.005,241.606,20.255,-14.548,12.533,-31.875,5.125,22.375,8.920,-11.047,29.271,0.823,-0.227,-0.028,-0.521,1,-37.073,-17.326,-24.250,0.000,2,41.519657,-86.239952,0.000000,1.349,250.000000,18,53,26,52,9,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,12,29,9,ROLL_LEFT
